,Author,Title,Lyrics,Sentiment score,Sentiment magnitude
27,dj khaled,no brainer,"[DJ Khaled:]
We the Best Music!
Another one!
DJ Khaled!

[Justin Bieber:]
You stick out of the crowd, baby, it's a no-brainer
It ain't that hard to choose
Him or me, be for real, baby, it's a no-brainer
You got your mind unloose
Go hard and watch the sun rise
One night'll change your whole life
Off top, drop-top, baby it's a no-brainer
Put 'em up if you with me
Yeah, yeah-eah, yeah, yeah-eah-eah
In the middle, woah
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high
([DJ Khaled:] Put 'em high)
Yeah-eah-eah, yeah, yeah-eah-eah
Both arms, yeah
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high

[Quavo:]
Quavo!
Mama told you don't talk to strangers (mama, mama, mama!)
But when you're ridin' in the drop, you can't explain it (skrrt, skrrt, skrrt-skrrt)
What you been waitin' on this whole time? (Yeah)
I blow the brains outta your mind (ooh)
And I ain't talkin' 'bout physically (no)
I'm talkin' 'bout mentally (talkin' 'bout mentally)
She lookin', she look like she nasty (she lookin')
She lookin', she look like she classy (she lookin')
She lookin', just look at her dancin' (look at her)
She lookin', I took her to the mansion (yeah, yeah)

[Justin Bieber:]
You stick out of the crowd, baby, it's a no-brainer
It ain't that hard to choose
Him or me, be for real, baby, it's a no-brainer
You got your mind unloose
Go hard and watch the sun rise
One night'll change your whole life
Off top, drop-top, baby it's a no-brainer
Put 'em up if you with me
Yeah, yeah-eah, yeah, yeah-eah-eah
In the middle, woah
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high
([DJ Khaled:] Put 'em high)
Yeah-eah-eah, yeah, yeah-eah-eah
Both arms, yeah
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high

[Chance The Rapper:]
Don't look rich, I ain't got no chain (huh)
Not on the list, I ain't got no name
But we in this bitch, bitch, I'm not no lame
And I keep it Ben Franklin, I'm not gon' change
Lot of these hoes is messy (messy)
I just want you and your bestie
Y'all don't gotta answer for whenever you text me
It's multiple choice and they all wanna test me
She ch-ch-ch-ch-choosin' the squad
She tryna choose between me, Justin, Qua' and Asahd
She told me that she love that I make music for God
I told her I would love to see that p... applaud

[Chorus: Justin Bieber & DJ Khaled]
You stick out of the crowd, baby, it's a no-brainer
It ain't that hard to choose
Him or me, be for real, baby, it's a no-brainer
You got your mind unloose
Go hard and watch the sun rise
One night'll change your whole life
Off top, drop-top, baby it's a no-brainer
Put 'em up if you with me
Yeah, yeah-eah, yeah, yeah-eah-eah
In the middle, woah
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high
Put 'em high
Yeah-eah-eah, yeah, yeah-eah-eah
Both arms, yeah
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high

[Justin Bieber:]
Walked down, had me sittin' up
Demanded my attention, had to give it up
Look like somebody designed you
Drop-dead gorgeous, you make me wanna live it up
Your presence is critical
Movin' my soul, yeah you're spiritual
They hate it when you notice me
Like everybody else invisible (ooh)
Breakin' all the rules (oh-oh)
So above the law (so above the law)
I'll be your excuse (damn right)
Uh, and you won’t go wrong, no

You stick out of the crowd, baby, it's a no-brainer (no-brainer)
It ain't that hard to choose
Him or me, be for real, baby, it's a no-brainer
(no-brainer)
You got your mind unloose
Go hard and watch the sun rise (rise)
One night'll change your whole life
Off top, drop-top, baby it's a no-brainer (oh, no)
Put 'em up if you with me
Yeah, yeah-eah, yeah, yeah-eah-eah
In the middle, oh (yeah, in the middle)
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high (put 'em high)
([DJ Khaled:] Put 'em high)
Yeah-eah-eah, yeah, yeah-eah-eah
Both arms, yeah (both sides in here)
Woah-woah-oah, oh, oh-oh, ooh
Put 'em high (put 'em high)

[DJ Khaled:]
It's We The Best Music
[Justin Bieber:]
Way high
[DJ Khaled:]
It's Father of Asahd
Another one

",0.30000001192092896,5.300000190734863
28,dua lip,new rules,"One, one, one...

Talkin' in my sleep at night
Makin' myself crazy
(Out of my mind, out of my mind)
Wrote it down and read it out
Hopin' it would save me
(Too many times, too many times)
My love, he makes me feel like nobody else
Nobody else
But my love, he doesn't love me, so I tell myself
I tell myself

One, don't pick up the phone
You know he's only calling 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the morning
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself

I keep pushin' forwards, but he keeps pullin' me backwards
(Nowhere to turn) no way
(Nowhere to turn) no
Now I'm standing back from it, I finally see the pattern
(I never learn, I never learn)
But my love, he doesn't love me, so I tell myself
I tell myself
I do, I do, I do

One, don't pick up the phone
You know he's only calling 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the morning
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself

Practice makes perfect
I'm still tryna learn it by heart
(I got new rules, I count 'em)
Eat, sleep, and breathe it
Rehearse and repeat it, 'cause I
(I got new, I got new, I...)

One, don't pick up the phone
You know he's only calling 'cause he's drunk and alone
Two, don't let him in
You'll have to kick him out again
Three, don't be his friend
You know you're gonna wake up in his bed in the morning
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
(Oh, whoa-oh)
I gotta tell them to myself
I got new rules, I count 'em
(Baby, you know I count 'em)
I gotta tell them to myself

Don't let him in, don't let him in
Don't, don't, don't, don't
Don't be his friend, don't be his friend
Don't, don't, don't, don't
Don't let him in, don't let him in
Don't, don't, don't, don't
Don't be his friend, don't be his friend
Don't, don't, don't, don't
You gettin' over him

",0.0,5.900000095367432
29,ed sheeran,galway girl,"She played the fiddle in an Irish band
But she fell in love with an English man
Kissed her on the neck and then I took her by the hand
Said, ""Baby, I just want to dance""

I met her on Grafton street right outside of the bar
She shared a cigarette with me while her brother played the guitar
She asked me what does it mean the Gaelic ink on your arm?
Said it was one of my friend's songs do you want to drink on?

She took Jamie as a chaser, Jack for the fun
She got Arthur on the table, with Johnny riding as shot gun
Chatted some more, one more drink at the bar
Then put Van on the jukebox, got up to dance, you know

She played the fiddle in an Irish band
But she fell in love with an English man
Kissed her on the neck and then I took her by the hand
Said, ""Baby, I just want to dance""

With my pretty little Galway Girl
You're my pretty little Galway Girl

You know she beat me at darts and then she beat me at pool
And then she kissed me like there was nobody else in the room
As last orders were called, was when she stood on the stool
After dancing to Cèilidh, singing to trad tunes
I never heard Carrickfergus ever sung so sweet
Acapella in the bar using her feet for a beat
Oh I could have that voice playing on repeat for a week
And in this packed out room, swear she was singing to me, you know

She played the fiddle in an Irish band
But she fell in love with an English man
Kissed her on the neck and then I took her by the hand
Said, ""Baby, I just want to dance""

My pretty little Galway girl
My my my my my my my Galway girl
My my my my my my my Galway girl
My my my my my my my Galway girl

Now we've outstayed our welcome and it's closing time
I was holding her hand, her hand was holding mine
Our coats both smell of smoke, whisky and wine
As we fill up our lungs with the cold air of the night

I walked her home then she took me inside
Finish some Doritos and another bottle of wine
I swear I'm going to put you in a song that I write
About a Galway girl and a perfect night

She played the fiddle in an Irish band
But she fell in love with an English man
Kissed her on the neck and then I took her by the hand
Said, ""Baby, I just want to dance""

My pretty little Galway girl
My my my my my my my Galway girl
My my my my my my my Galway girl
My my my my my my my Galway girl
",0.30000001192092896,6.300000190734863
30,ed sheeran,perfect,"I found a love for me
Darling, just dive right in and follow my lead
Well, I found a girl, beautiful and sweet
Oh, I never knew you were the someone waiting for me

'Cause we were just kids when we fell in love
Not knowing what it was
I will not give you up this time
But darling, just kiss me slow
Your heart is all I own
And in your eyes you're holding mine

Baby, I'm dancing in the dark
With you between my arms
Barefoot on the grass
Listening to our favourite song
When you said you looked a mess
I whispered underneath my breath
But you heard it,
Darling, you look perfect tonight

Well, I found a woman, stronger than anyone I know
She shares my dreams, I hope that someday I'll share her home
I found a love to carry more than just my secrets
To carry love, to carry children of our own

We are still kids but we're so in love
Fighting against all odds
I know we'll be alright this time
Darling, just hold my hand
Be my girl, I'll be your man
I see my future in your eyes

Baby, I'm dancing in the dark
With you between my arms
Barefoot on the grass
Listening to our favourite song
When I saw you in that dress
Looking so beautiful
I don't deserve this
Darling, you look perfect tonight

Baby, I'm dancing in the dark
With you between my arms
Barefoot on the grass
Listening to our favourite song
I have faith in what I see
Now I know I have met an angel in person
And she looks perfect
I don't deserve this
You look perfect tonight

",0.6000000238418579,4.400000095367432
31,ed sheeran,shape of you,"The club isn't the best place to find a lover
So the bar is where I go (mmmm)
Me and my friends at the table doing shots
Drinking fast and then we talk slow (mmmm)
And you come over and start up a conversation with just me
And trust me I'll give it a chance now (mmmm)
Take my hand, stop, put Van The Man on the jukebox
And then we start to dance
And now I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say, boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead (mmmm)

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body

Oh I oh I oh I oh I
I'm in love with your body
Oh I oh I oh I oh I
I'm in love with your body
Oh I oh I oh I oh I
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you

One week in we let the story begin
We're going out on our first date (mmmm)
You and me are thrifty, so go all you can eat
Fill up your bag and I fill up a plate (mmmm)
We talk for hours and hours about the sweet and the sour
And how your family is doing okay (mmmm)
And leave and get in a taxi, then kiss in the backseat
Tell the driver make the radio play
And I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say, boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead (mmmm)

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body

Oh I oh I oh I oh I
I'm in love with your body
Oh I oh I oh I oh I
I'm in love with your body
Oh I oh I oh I oh I
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you

Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body

Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you

",0.30000001192092896,5.0
32,enrique iglesias,move to miami,"Enrique Iglesias:]
She gon' make you move to Miami
She moving like a gypsy (gypsy, gypsy)
Her body got me tipsy
I should take a step back, fall back
This girl got me feelin' risky
She ready for the taking
And I got the motivation (yeah!)
'Cause when you see her dance there's a chance
You might not come home from vacation

[Pitbull, Enrique Iglesias:]
And if you look you'll fall in love
She got that ass, she make it clap
She'll leave you shook
And now you hooked
The way she dance
She gon' make you move to Miami

[Enrique Iglesias:]
She gon' make you
She gon' make you move
She gon' make you move to Miami
She gon' make you
She gon' make you move
She gon' make you move to Miami

Uh yeah!
She gon' make you move to Miami

Monday, Tuesday, Wednesday, Thursday, Friday, we gon' party
Freakin' every weekend, baby, we just getting started
Y síguete moviento que todo' te 'tán viendo
Damn, you got me, girl, that body's built like a Bugatti (skr, skr, skr)

[Pitbull, Enrique Iglesias:]
And if you look you'll fall in love (fall in love)
She got that ass, she make it clap (make it clap)
She'll leave you shook
And now you hooked (now you hooked)
The way she dance
She gon' make you move to Miami

She gon' make you
She gon' make you move
She gon' make you move to Miami
She gon' make you
She gon' make you move
She gon' make you move to Miami

Yeah!
Uh yeah!
(Yeah)
She gon' make you move to Miami

[Pitbull:]
What happens in Miami, never happened
She said ""No hands"", booty still clapping
She wanna be Eve, baby, here's an apple
Welcome to the booty shakin' capital
M.I.A
Where the mamis off the chain
Where the mamis get loose
Where the mamis don't play
Where their body's like ""Boom!""
Where their booty's like ""Bang!""
Ya tú sabe', man

[Enrique Iglesias, Pitbull:]
She gon' make you
She gon' make you move
She gon' make you move to Miami
She gon' make you
She gon' make you move
She gon' make you move to Miami

Yeah!
Uh yeah!
(Yeah)
She gon' make you move to Miami
Uh yeah!
(Uh, yeah)
She gon' make you move to Miami

She gon' make you move to Miami...
",0.20000000298023224,6.699999809265137
33,post malone,jackie chan,"Jackie Chan glasses, Rush Hour traffic
Buffie the Body, the buffer the fattest
Hitted the fool now he riding in the trunk
Rumpin & Bumpin I might hit a bump
A million a month is a lost to a boss
Don't pass me the blunt because I'm in a slump
Biggin' and juggin', bitch what do you want
I'm credit for dope til' the first of the month
Smoking a blunt and my trunk in the front
You like it or leave it, or leave it alone
Slick with the stick and I'm cool with the chrome
One hit of the bong and I leave it alone
Lean and Patron, I know that it's wrong
I know that it's wrong but I jugg on the phone
The day that it came, the day that it gone
Day to day business, cause dope with a tone
Gucci and Ziggy, we back in the business
My pockets my piggy, I'm back on my throne

[Hook: Gucci Mane]
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
Jackie Chan, Jackie Chan, Jackie Chan, Jackie Chan
Jackie Chan, Jackie Chan, Jackie Chan, Jackie Chan

[Verse 2: Quavo]
Jackie Chan, diamond wrists, kicking like Liu Kang
Bruce Wayne, Bentley coupe, karate chop my brain
Alligator bally, Versace, Versace, Versace my ring
The j's they love the cocaine
They sniffing the dope off my ring
You know that I'm a magician
The packs I get it and flip it
This lean is killing my kidneys
These birds are singing like Whitney

[Verse 3: Takeoff]
Call me Jackie, my diamonds kicking,
I Came a long way from that midget
To pullin' up in Honda Civics
To dropping that top on my Bentley
Them Rush Hour I'm gettin' them Benji
I'm smoking on Jackie, my eyes is chinky
My money is long like a slinky
I fuck with a bitch look like Pinky
I'm Jackie Chan in my city
Where ever I go, I'm good, I can kick it

[Hook]

[Verse 4: Gucci Mane]
My eyes look like Jackie Chan 'cause I smoke that mary jane
My eyes look so Asian, man, 'cause I'm smoking that purple thing
Gucci Mane got stupid Jordans
My kick game on Jackie Chan
Me, Chris Tucker, ride through Tucker
Got pulled over, cause we're two black brothers
Chris Tucker stop laughin' man
This shit here ain't funny man
Rush Hour traffic, smoking that cabbage
Two diamond rings, they Jackie Chan
Gucci got hands like Jackie Chan
Better yet, nigga Chuck Norris
Nigga told me he was back balling
Two weeks later he was back baring
Jackie Chan bitch, my bitch ballin'
Jackie Chan bitch, my bitch foreign
Put your hands up for the black man
Keep your eyes up for the black fan
Gucci Mane and Zay, we back man
Not Pac-Man, it's Jackie Chan

[Hook:]
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
My diamonds hit like Jackie Chan
My ring hit like Jackie Chan
Jackie Chan, Jackie Chan, Jackie Chan, Jackie Chan
Jackie Chan, Jackie Chan, Jackie Chan, Jackie Chan
",0.0,2.0
34,gryffin with elley duhè,tie me down,"Don't lie, I know you've been thinking it
And two times you let it slip from your lips
You got too much pride to make any promises
Thinking that we got time and you wanna keep it in

I want you out in the pouring rain
I want you down on your knees
Praying to God that I feel the same
I'm right here baby, so please

Hold me up, tie me down
Cause I never wanna leave your side
I swear to never let you down
And it's been eatin' me alive
You can take me home, you can never let me go
Hold me up, hold me up

And tie me, tie me down, down
And tie me, tie me down, down
And tie me, tie me down, down
And tie me, tie me down, down

Nine lives until you fall down my feet
Don't hide, it's a waste of your energy
You're not shy, so baby, it's useless
So don't try, cause you'll end up losing it

I want you out in the pouring rain
I want you down on your knees
Praying to God that I feel the same
I'm right here baby, so please

Hold me up, tie me down
Cause I never wanna leave your side
I swear to never let you down
And it's been eatin' me alive
You can take me home, you can never let me go
Hold me up, hold me up

And tie me, tie me down, down
And tie me, tie me down, down
And tie me, tie me down, down
And tie me, tie me down, down

So wrap your arms around my chest
And I'll put my hands around your neck
Cause nobody wins this waiting game
You push and you pull, but you should stay
Stay

Hold me up, tie me down
Cause I never wanna leave your side
I swear to never let you down
And it's been eatin' me alive
You can take me home, you can never let me go
Hold me up, hold me up

And tie me, tie me down, down
And tie me, tie me down, down
And tie me, tie me down, down
And tie me, tie me down, down
Down, down

",-0.10000000149011612,4.699999809265137
35,hailiee steinfeld,back to life,"Cause I'm bringin' you back to life

Our love's enough
Transcending us through space and time
It's holdin' up
It keeps you and me intertwined

What's a pipe dream if you ain't tryin' to do it?
What's a heartbreak if you ain't cryin' through it?
What's a sunset if you ain't ridin' into it?
Let's drive into it

'Cause I'm bringin' you back to life
And I know that you're gone but I swear that you're here
It's a feelin' that won't disappear
And you're bringin' me back to life
I was lookin' for somethin' that I couldn't find
It's a feelin' you give me inside

Oh, oh, oh, oh
Oh, oh, oh, oh
'Cause I'm bringin' you back to life
Oh, oh, oh, oh
Oh, oh, oh, oh
This feeling's comin' back to life

Our memories
They're more than just our history (Our history)
They lift me up
They flow like electricity (Oh-oh, oh)

What's a pipe dream if you ain't tryin' to do it?
What's a heartbreak if you ain't cryin' through it?
What's a sunset if you ain't ridin' into it?
Let's drive into it

'Cause I'm bringin' you back to life
And I know that you're gone but I swear that you're here
It's a feelin' that won't disappear
And you're bringin' me back to life
I was lookin' for somethin' that I couldn't find
It's a feelin' you give me inside

Oh, oh, oh, oh
Oh, oh, oh, oh
'Cause I'm bringin' you back to life
Oh, oh, oh, oh
Oh, oh, oh, oh
This feeling's comin' back to life

I can see you in the night
Comin' through like flashin' lights
When the world is passin' by
Oh, oh, oh
I can see you in the night
Comin' through like flashin' lights
When the world is passin' by
Oh, oh, oh

'Cause I'm bringin' you back to life
And I know that you're gone but I swear that you're here
It's a feelin' that won't disappear
And you're bringin' me back to life
I was lookin' for somethin' that I couldn't find
It's a feelin' you give me inside

'Cause I'm bringin' you back
'Cause I'm bringin' you back
'Cause I'm bringin' you back to life
'Cause I'm bringin' you back to life
And you're bringin' me back
And you're bringin' me back
And you're bringin' me back to life
This feeling's comin' back to life

Oh, oh, oh, oh
Oh, oh, oh, oh
'Cause I'm bringin' you back to life
Oh, oh, oh, oh
Oh, oh, oh, oh
This feeling's comin' back to life

",0.20000000298023224,6.0
36,hailiee steinfeld,capital letters,"Never was a leader
Never had a thing for fairy tales
Not really a believer, oh-oh
Small voice in the choir
Guess I never dared to know myself
Kept my heart beat quiet
No

But then there was you (but then there was you)
Yeah, then there was you
Pull me out of the crowd
You were telling the truth (you were telling the truth)
Yeah (yeah, yeah)
I got something to say now
'Cause you tell me that there's no way I couldn't go
Nothing I couldn't do
Yeah

I want to get louder
I got to get louder
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go
We're blowing up speakers
Our heart a little clearer
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go

And for worse or for better
Gonna give it to you
In capital letters

We put a crack in the shadows
And you told me it's okay to be the light
And not to swim in the shallows
No, no
And I wanna get drunk with you
When we lie so still, but you're taking me places
Holding me onto you
And we don't care who's watching us, baby

But then there was you
(but then there was you)
Yeah, then there was you
Pull me out of the crowd
You were telling the truth
(you were telling the truth)
Yeah (yeah, yeah)
I got something to say now
'Cause you tell me that there's no way I couldn't go
Nothing I couldn't do (No, no)
Yeah

I want to get louder
I got to get louder
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go
We're blowing out speakers
Our heart a little clearer
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go

For worst or for better
Gonna give it to you
In capital letters

In capital letters
In capital
Gonna give it to you
Gonna give it to you
Gonna give it to you

I want to get louder
I got to get louder
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go
We're blowing out speakers
Our heart a little clearer
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go
I want to get louder
I got to get louder
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go
We're blowing out speakers
Our heart a little clearer
We 'bout to go up baby, up we go
We 'bout to go up baby, up we go

For worst or for better
Gonna give it to you
In capital letters
",0.0,6.099999904632568
37,hardwell,how you love me,"Big Snoop Dogg
My nephew Hardwell on the beat
Give it to me

I wanna wake up now
And see you there when I turn 'round
I wanna see you smile
When you look back, d'you still feel it now?
I wanna work this out
But I'll admit that I don't know how
Wait up now
Wait up now, 'cause

I love how you love me
I love how you love me
Every time you love me so right
You treat me so right
You do me so right now

Ooh, I love how you love me

I love how you love me
Love me, love me, love me, love me, love me
I love how you love me
Huh, I love how you love me

Do you think of me
When you lay in bed alone?
Do you think that we
We're always meant to let it go?
Don't wanna fall asleep
'Cause in my dreams you're still with me, oh
Wake up now
Wake up now, 'cause

Oh, I love how you love me
(Love me) I love how you love me
Every time you love me so right
You treat me so right
You do me so right now

Ooh, I love how you love me

I love how you love me
Love me, love me, love me, love me, love me
I love how you love me
Huh, I love how you love me

Easy on the eyes
Dressed to impress
Nonetheless, I guess you can say I'm the best
So you can see why she my P.Y.T.
She in love with the one D.O. double-G
SN, just in the nick of time
Champagne with a twist of lime
Just in time
Celebrate, raise your glass and blaze your blunts
And keep givin' me whatever I want

I love how you're lovin' me
Kissin' and huggin' me
You where I wanna be
I don't want no company
As long as you comfort me
And stay with me, come with me
But do it abundantly
Yes, you got a G with you
And I made plans just to be with you
No wishin' well
Five-star hotel
All kiss, no tell
Now sing, Hardwell

Ooh (Yeah, yeah)
I love how you love me (Hey, hey, I'd love you to love me)
I love how you love me
Every time you love me so right
You treat me so right
You do me so right now

Ooh, I love how you love me

I love how you love me
Love me, love me, love me, love me, love me
Love how you love me, girl
Love how you love me, girl
Love how you love me, girl
Hmm, I love how you love me
",0.6000000238418579,12.899999618530273
38,imagine dragons,thunder,"Just a young gun with a quick fuse
I was uptight, wanna let loose
I was dreaming of bigger things
And wanna leave my old life behind
Not a yes-sir, not a follower
Fit the box, fit the mold
Have a seat in the foyer, take a number
I was lightning before the thunder

Thunder, thunder
Thunder, thun-, thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun-, thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning then the thunder
Thunder, feel the thunder
Lightning then the thunder
Thunder, thunder
Thunder

Kids were laughing in my classes
While I was scheming for the masses
Who do you think you are?
Dreaming 'bout being a big star
They say you're basic, they say you're easy
You're always riding in the back seat
Now I'm smiling from the stage while
You were clapping in the nosebleeds

Thunder
Thunder, thun-, thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun-, thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning then the thunder
Thunder, feel the thunder
Lightning then the thunder
Thunder

Thunder, feel the thunder
Lightning then the thunder, thunder

Thunder, feel the thunder
Lightning then the thunder, thunder
Thunder, feel the thunder
Lightning then the thunder, thunder
Thunder, feel the thunder
(Never give up, never give up)
Lightning then the thunder, thunder
(Never give up on your dreams)
Thunder, feel the thunder
(Never give up, never give up)
Lightning then the thunder, thunder
(Never give up on your dreams)

Thunder, thunder, thun-, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thun-, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thun-, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thun-, thunder
Thun-thun-thunder, thunder
",0.4000000059604645,6.199999809265137
39,janet jacskon,made for now,"Janet Jackson
Iconic
Daddy

[Janet Jackson (Daddy Yankee):]
Vive el momento
Y no pares
No te des por vencido, sigue
Vive el momento y no pares
Eres invencible, sigue. (Brr)
(Fuego!)

We're made for now
No del mañana
Made for now
Vivelo
We're made for now
No del mañana
Made for now
Vivelo
(Uno, dos, tres)
We're made for now (fuego)

[Daddy Yankee:]
Da una vuelta y ponte pa mi, ponte pa mi
Da una vuelta y ponte pa mi, ponte pa mi
Da una vuelta y ponte pa mi, ponte pa mi
Da una vuelta y ponte pa mi, ponte pa mi

Zumba!
Poquito a poco
Tu me vuelves loco
No me equivoco
Tu me vuelves loco
Todo pisamos en la brea
Corre, camina o gatea
El mal con el bien se bloquea
El ritmo en la calle
La rumba esta buena
Que no te lleve la marea
Poquito a poco, poco
Tu me vuelves loco, loco
No me equivoco, voco
Tu me vuelves loco, loco
(Fuego!)

[Janet Jackson:]
Deja que el amor te guié
Yo lo estoy como se debe
Muévete al ritmo del amor

[Janet Jackson (Daddy Yankee):]
We're made for now
No del mañana
Made for now
Vívelo
We're made for now
(Da una vuelta y ponte pa mi, ponte pa mi)
No del mañana
We're made for now
(Da una vuelta y ponte pa mi, ponte pa mi)
Right Now
We're made for now
(Fuego!)

[Daddy Yankee (Janet Jackson):]
Da una vuelta y ponte pa mi, ponte pa mi
Da una vuelta y ponte pa mi, ponte pa mi
(We're made for now)
Da una vuelta y ponte pa mi, ponte pa mi
Da una vuelta y ponte pa mi, ponte pa mi

[Daddy Yankee:]
Arriba la raza, 'tamos en la casa
Dale suelta en banda
To' lo que te atrasa
Muévete eso rápi-rápido
Muévete eso rápi-rápido
We don't stop it, no te escapas
Yo soy volcán pero tú eres lava
Seguimos lighty, lighty, prendí'os
Vívelo hoy, que mañana se acaba

[Janet Jackson:]
Somos de hoy, no del mañana
Somos de hoy, vivelo
Somos de hoy, no del mañana
Somos de hoy, tu y yo

[Janet Jackson (Daddy Yankee):]
We're made for now
No el mañana
Made for now
(Sube!)
Vivelo
We're made for now
No el mañana
We're made for now
Vivelo (Zumba)
We're made for now
(Poco a poco tu me vuelves loco loco)
Made for now
(Poco a poco tu me vuelves loco loco)
Made for now

[Daddy Yankee (Janet Jackson):]
Da una vuelta y ponte pa mi, ponte pa mi
(We're made for now)
Da una vuelta y ponte pa mi, ponte pa mi
(We're made for now)
(No tomorrow)
(We're made for now)
Janet Jackson
(Look around)
",0.0,5.300000190734863
